,Date,Group,Repeating No,String,Trend No,Dec No
3616,2017-06-06,B,2,ehjx,715.0,8673.0
3617,2017-06-07,C,9,jxti,504.0,4226.5
3618,2017-06-08,D,8,vhaw,580.0,1398.714286
3619,2017-06-09,E,10,fvgg,438.0,276.3333333
3620,2017-06-10,A,1,fyqy,735.0,885.125
3621,2017-06-11,B,10,nqdo,370.0,993.2222222
3622,2017-06-12,C,8,czbw,372.5,1527.5
3623,2017-06-13,D,2,ovdt,525.0,4557.0
3624,2017-06-14,E,10,uzfi,0.0,1452.666667
3625,2017-06-15,A,2,xysp,3.0,1051.666667
3626,2017-06-16,B,7,zlhc,4.0,745.5
3627,2017-06-17,C,10,cddk,1.5,6937.0
3628,2017-06-18,D,7,cdgl,8.0,959.8888889
3629,2017-06-19,E,3,lozj,12.5,1463.5
3630,2017-06-20,A,1,ouvd,12.0,1047.666667
3631,2017-06-21,B,9,tied,28.0,3199.0
3632,2017-06-22,C,5,pxjx,16.0,277.9
3633,2017-06-23,D,4,kccl,36.0,235.8
3634,2017-06-24,E,7,jzkl,15.0,326.2857143
3635,2017-06-25,A,10,wlwf,38.5,1505.8
3636,2017-06-26,B,6,rhoy,24.0,248.0
3637,2017-06-27,C,7,dgnz,65.0,1879.666667
3638,2017-06-28,D,5,rtrm,70.0,3402.0
3639,2017-06-29,E,10,jwzj,67.5,1562.4
3640,2017-06-30,A,2,qcjv,72.0,1523.0
3641,2017-07-01,B,3,jvyc,76.5,1332.0
3642,2017-07-02,C,10,wfut,54.0,655.5555556
3643,2017-07-03,D,10,istk,38.0,23.1
3644,2017-07-04,E,7,flnt,70.0,1000.857143
3645,2017-07-05,A,2,sryt,63.0,2357.25
3646,2017-07-06,B,9,ngxo,44.0,131.5
3647,2017-07-07,C,6,gpfz,46.0,219.6666667
3648,2017-07-08,D,2,azcn,120.0,357.3
3649,2017-07-09,E,2,trpc,12.5,511.125
3650,2017-07-10,A,4,yuwq,52.0,2467.25
3651,2017-07-11,B,7,kvcd,81.0,296.0
3652,2017-07-12,C,6,jeyz,28.0,378.3333333
3653,2017-07-13,D,3,wzgi,145.0,164.1111111
3654,2017-07-14,E,8,tglc,60.0,944.3333333
3655,2017-07-15,A,10,lzma,124.0,394.4
3656,2017-07-16,B,2,wmdx,32.0,1441.8
3657,2017-07-17,C,1,dbzx,82.5,813.0
3658,2017-07-18,D,5,xsba,68.0,566.6666667
3659,2017-07-19,E,3,ytwj,105.0,248.5
3660,2017-07-20,A,4,zznl,54.0,742.4
3661,2017-07-21,B,3,qygv,18.5,2999.0
3662,2017-07-22,C,10,ekzv,19.0,996.6
3663,2017-07-23,D,8,exdg,175.5,659.7
3664,2017-07-24,E,4,qckq,60.0,547.7777778
3665,2017-07-25,A,8,rfrf,41.0,7829.0
3666,2017-07-26,B,7,euab,126.0,7332.0
3667,2017-07-27,C,4,gszy,129.0,7809.0
3668,2017-07-28,D,6,kqhu,154.0,3121.0
3669,2017-07-29,E,8,fwag,67.5,492.3333333
3670,2017-07-30,A,2,yykr,46.0,94.8
3671,2017-07-31,B,6,jcml,235.0,3148.0
3672,2017-08-01,C,8,lixk,168.0,2463.75
3673,2017-08-02,D,7,qnhe,220.5,931.0
3674,2017-08-03,E,6,ylev,100.0,1101.666667
3675,2017-08-04,A,9,oobp,255.0,550.3333333
3676,2017-08-05,B,6,xdlm,156.0,1310.428571
3677,2017-08-06,C,5,vegy,106.0,606.6
3678,2017-08-07,D,3,ijpq,189.0,2497.5
3679,2017-08-08,E,8,bfus,137.5,334.5
3680,2017-08-09,A,2,bmbf,168.0,1030.428571
3681,2017-08-10,B,4,alzv,28.5,1195.5
3682,2017-08-11,C,7,gsog,58.0,26.66666667
3683,2017-08-12,D,6,ahao,265.5,159.75
3684,2017-08-13,E,1,jgpi,90.0,635.0
3685,2017-08-14,A,8,jtcq,122.0,3085.666667
3686,2017-08-15,B,5,bwji,155.0,372.5555556
3687,2017-08-16,C,1,ldlq,63.0,223.25
3688,2017-08-17,D,7,gvrn,320.0,119.125
3689,2017-08-18,E,6,bmcz,32.5,249.6666667
3690,2017-08-19,A,7,xvwo,132.0,3062.0
3691,2017-08-20,B,4,gcmy,201.0,2737.333333
3692,2017-08-21,C,3,opcc,272.0,33.5
3693,2017-08-22,D,4,tbow,276.0,1437.4
3694,2017-08-23,E,3,zvxr,210.0,733.25
3695,2017-08-24,A,3,skvz,284.0,8587.0
3696,2017-08-25,B,10,pwnn,108.0,219.0
3697,2017-08-26,C,10,iceq,255.5,1022.0
3698,2017-08-27,D,1,ghus,111.0,447.5
3699,2017-08-28,E,3,vpsv,112.5,361.25
3700,2017-08-29,A,8,yyms,266.0,712.5
3701,2017-08-30,B,6,ovlp,231.0,3643.0
3702,2017-08-31,C,3,ejzi,39.0,145.3
3703,2017-09-01,D,9,oemz,395.0,672.4
3704,2017-09-02,E,4,evsh,160.0,1139.0
3705,2017-09-03,A,4,ybgs,405.0,754.0
3706,2017-09-04,B,4,oqdo,410.0,170.0
3707,2017-09-05,C,4,syki,124.5,65.57142857
3708,2017-09-06,D,8,kebi,336.0,584.1666667
3709,2017-09-07,E,7,qhiu,340.0,869.25
3710,2017-09-08,A,8,wjop,430.0,4547.0
3711,2017-09-09,B,2,ghvm,261.0,1068.571429
3712,2017-09-10,C,1,pplj,308.0,95.0
3713,2017-09-11,D,6,zufo,133.5,1952.0
3714,2017-09-12,E,9,oscv,450.0,1657.0
3715,2017-09-13,A,9,hevf,409.5,294.2
3716,2017-09-14,B,3,xywj,368.0,1307.6
3717,2017-09-15,C,5,xgwt,93.0,4583.5
3718,2017-09-16,D,1,jdhp,47.0,591.0
3719,2017-09-17,E,10,kuvj,427.5,1651.0
3720,2017-09-18,A,8,dghi,240.0,321.0
3721,2017-09-19,B,7,cbhr,436.5,1251.4
3722,2017-09-20,C,10,zolp,441.0,593.6
3723,2017-09-21,D,5,rbdt,346.5,895.3333333
3724,2017-09-22,E,4,irhx,350.0,1055.444444
3725,2017-09-23,A,10,qpsh,353.5,1212.375
3726,2017-09-24,B,3,umsh,306.0,308.25
3727,2017-09-25,C,10,nktm,51.5,822.5
3728,2017-09-26,D,7,oqhb,468.0,726.7
3729,2017-09-27,E,10,sbth,472.5,822.0
3730,2017-09-28,A,7,iomq,212.0,474.75
3731,2017-09-29,B,9,kshr,267.5,3079.0
3732,2017-09-30,C,9,rizy,216.0,1316.833333
3733,2017-10-01,D,8,nggy,218.0,2301.5
3734,2017-10-02,E,6,sspg,550.0,789.5
3735,2017-10-03,A,4,vwxj,55.5,146.2857143
3736,2017-10-04,B,2,nsyc,336.0,1141.833333
3737,2017-10-05,C,10,bkjs,169.5,302.8
3738,2017-10-06,D,6,xcrn,114.0,970.5714286
3739,2017-10-07,E,7,mfgo,287.5,5715.0
3740,2017-10-08,A,1,urhl,464.0,229.4285714
3741,2017-10-09,B,2,cpad,117.0,964.1428571
3742,2017-10-10,C,9,rsee,236.0,276.6666667
3743,2017-10-11,D,9,twkm,119.0,657.0
3744,2017-10-12,E,6,jhaq,540.0,1125.0
3745,2017-10-13,A,10,txya,423.5,422.5
3746,2017-10-14,B,6,yhlo,427.0,1477.8
3747,2017-10-15,C,8,ahoh,123.0,95.3
3748,2017-10-16,D,7,izgz,434.0,3865.5
3749,2017-10-17,E,7,ymxm,312.5,1849.0
3750,2017-10-18,A,6,zazk,504.0,361.4285714
3751,2017-10-19,B,2,dcxd,127.0,516.0
3752,2017-10-20,C,9,ydbm,640.0,890.25
3753,2017-10-21,D,10,rmxz,387.0,1849.2
3754,2017-10-22,E,4,mask,455.0,3425.5
3755,2017-10-23,A,9,klzu,458.5,2912.333333
3756,2017-10-24,B,4,iszu,528.0,619.7777778
3757,2017-10-25,C,5,hjpg,399.0,1172.666667
3758,2017-10-26,D,7,mmsw,670.0,232.1111111
3759,2017-10-27,E,7,zxjy,202.5,7730.0
3760,2017-10-28,A,9,xtpt,68.0,426.0
3761,2017-10-29,B,2,hcgk,685.0,1571.666667
3762,2017-10-30,C,2,eisk,414.0,512.0
3763,2017-10-31,D,4,wngv,417.0,29.125
3764,2017-11-01,E,4,vrfx,280.0,444.3333333
3765,2017-11-02,A,10,xpff,705.0,765.0
3766,2017-11-03,B,4,uslx,284.0,321.8888889
3767,2017-11-04,C,4,ftlo,286.0,294.0
3768,2017-11-05,D,3,czbn,576.0,525.0
3769,2017-11-06,E,8,gpud,72.5,1133.5
3770,2017-11-07,A,3,tkmj,657.0,124.625
3771,2017-11-08,B,6,lvds,73.5,868.5
3772,2017-11-09,C,7,wbei,666.0,821.7
3773,2017-11-10,D,4,xqvw,670.5,1759.25
3774,2017-11-11,E,1,xhgz,225.0,486.375
3775,2017-11-12,A,3,btps,0.0,209.4
3776,2017-11-13,B,6,fxvy,3.5,97.83333333
3777,2017-11-14,C,10,kxty,10.0,1100.875
3778,2017-11-15,D,5,xjcn,15.0,2070.25
3779,2017-11-16,E,8,yuvz,16.0,1018.4
3780,2017-11-17,A,1,zmfh,17.5,317.5
3781,2017-11-18,B,5,qhgn,24.0,1367.833333
3782,2017-11-19,C,7,iugc,17.5,418.75
3783,2017-11-20,D,3,jlgc,40.0,222.75
3784,2017-11-21,E,3,xmkp,31.5,419.6666667
3785,2017-11-22,A,8,tcwo,25.0,283.2
3786,2017-11-23,B,1,gsgs,38.5,69.77777778
3787,2017-11-24,C,1,qwfl,54.0,993.5
3788,2017-11-25,D,7,wrzv,19.5,1074.555556
3789,2017-11-26,E,3,kihq,49.0,1017.833333
3790,2017-11-27,A,5,khlc,22.5,805.2222222
3791,2017-11-28,B,1,uphz,24.0,985.0
3792,2017-11-29,C,8,qrkp,34.0,244.5
3793,2017-11-30,D,7,hset,36.0,9684.0
3794,2017-12-01,E,6,glhf,38.0,270.5
3795,2017-12-02,A,9,cuxj,10.0,1060.444444
3796,2017-12-03,B,4,tful,31.5,415.4285714
3797,2017-12-04,C,4,lksl,44.0,610.3333333
3798,2017-12-05,D,2,lswo,46.0,1090.5
3799,2017-12-06,E,6,peed,24.0,6821.0
3800,2017-12-07,A,3,wlfo,12.5,582.0
3801,2017-12-08,B,6,nzbn,52.0,897.6666667
3802,2017-12-09,C,10,rsps,67.5,493.7
3803,2017-12-10,D,3,nstf,28.0,900.4
3804,2017-12-11,E,5,hwlr,43.5,678.8333333
3805,2017-12-12,A,9,gjab,135.0,1617.166667
3806,2017-12-13,B,1,ytgd,93.0,5243.0
3807,2017-12-14,C,1,zhfg,160.0,1370.0
3808,2017-12-15,D,9,fcfn,115.5,2177.333333
3809,2017-12-16,E,3,pxwt,119.0,568.8
3810,2017-12-17,A,2,bfqm,87.5,957.8888889
3811,2017-12-18,B,1,jtip,162.0,835.4444444
3812,2017-12-19,C,2,ztkj,148.0,512.2
3813,2017-12-20,D,5,bhly,114.0,3152.666667
3814,2017-12-21,E,1,edzu,175.5,9815.0
3815,2017-12-22,A,8,hwoi,60.0,1438.8
3816,2017-12-23,B,4,ivqc,82.0,3129.0
3817,2017-12-24,C,5,pcyk,105.0,1845.0
3818,2017-12-25,D,7,muwz,129.0,264.5
3819,2017-12-26,E,9,amwa,176.0,698.2
3820,2017-12-27,A,1,lrig,112.5,802.625
3821,2017-12-28,B,8,yhdo,230.0,2837.666667
3822,2017-12-29,C,2,nytm,188.0,132.8571429
3823,2017-12-30,D,7,alqe,216.0,812.0
3824,2017-12-31,E,9,ktja,122.5,1465.2
3825,2018-01-01,A,6,rsnj,225.0,1060.222222
3826,2018-01-02,B,1,wqoc,255.0,529.8333333
3827,2018-01-03,C,2,ykll,208.0,1867.5
3828,2018-01-04,D,1,hrwa,265.0,1541.2
3829,2018-01-05,E,3,moah,216.0,264.4444444
3830,2018-01-06,A,5,oyet,137.5,176.1
3831,2018-01-07,B,2,iemz,252.0,845.3333333
3832,2018-01-08,C,7,ulqh,114.0,585.0
3833,2018-01-09,D,1,tfac,290.0,5847.0
3834,2018-01-10,E,3,qweb,265.5,1345.833333
3835,2018-01-11,A,1,kgvu,240.0,82.66666667
3836,2018-01-12,B,4,hvmg,183.0,176.0
3837,2018-01-13,C,4,adqv,279.0,834.3333333
3838,2018-01-14,D,7,apvd,189.0,530.5
3839,2018-01-15,E,5,pnbr,32.0,9634.0
3840,2018-01-16,A,5,uqli,195.0,2437.25
3841,2018-01-17,B,8,sfwh,231.0,182.125
3842,2018-01-18,C,4,wopz,234.5,547.75
3843,2018-01-19,D,8,aajx,102.0,786.3333333
3844,2018-01-20,E,7,hcwz,345.0,32.55555556
3845,2018-01-21,A,10,rgaz,245.0,487.0
3846,2018-01-22,B,10,ahqd,142.0,831.6
3847,2018-01-23,C,9,hsig,324.0,1009.333333
3848,2018-01-24,D,5,jbiy,219.0,224.8
3849,2018-01-25,E,6,xcts,222.0,819.75
3850,2018-01-26,A,10,bnhp,187.5,597.0
3851,2018-01-27,B,1,lzhh,38.0,989.9
3852,2018-01-28,C,8,nncp,192.5,190.6666667
3853,2018-01-29,D,2,lhnh,78.0,830.3
3854,2018-01-30,E,7,yzjj,158.0,4046.5
3855,2018-01-31,A,2,shcx,160.0,706.375
3856,2018-02-01,B,8,clwt,202.5,1401.4
3857,2018-02-02,C,1,onoj,41.0,1170.166667
3858,2018-02-03,D,8,pawt,83.0,1103.25
3859,2018-02-04,E,5,iqrs,378.0,63.66666667
3860,2018-02-05,A,10,erjj,425.0,8396.0
3861,2018-02-06,B,8,rhnx,215.0,69.16666667
3862,2018-02-07,C,10,zrlu,261.0,345.7
3863,2018-02-08,D,6,pqck,88.0,434.5
3864,2018-02-09,E,4,twwq,222.5,440.8571429
3865,2018-02-10,A,4,mijn,45.0,449.5714286
3866,2018-02-11,B,8,qbci,455.0,2412.0
3867,2018-02-12,C,6,nwox,46.0,365.75
3868,2018-02-13,D,1,kpzu,372.0,2952.666667
3869,2018-02-14,E,2,japg,94.0,945.0
3870,2018-02-15,A,6,dotx,475.0,426.625
3871,2018-02-16,B,2,gsgy,480.0,1156.285714
3872,2018-02-17,C,7,lafg,97.0,1100.666667
3873,2018-02-18,D,6,nbjx,490.0,504.5555556
3874,2018-02-19,E,3,hmzm,445.5,1096.0
3875,2018-02-20,A,4,hvzv,350.0,887.125
3876,2018-02-21,B,9,gopb,202.0,2901.0
3877,2018-02-22,C,1,fdag,204.0,1457.0
3878,2018-02-23,D,2,hnlz,51.5,1552.4
3879,2018-02-24,E,4,smod,156.0,2084.0
3880,2018-02-25,A,3,emrt,262.5,1161.714286
3881,2018-02-26,B,5,wtdn,424.0,1262.6
3882,2018-02-27,C,3,uolg,214.0,9268.0
3883,2018-02-28,D,5,zwnx,162.0,622.0
3884,2018-03-01,E,4,jcvq,436.0,414.7
3885,2018-03-02,A,9,kwen,55.0,567.625
3886,2018-03-03,B,2,vpam,499.5,318.2
3887,2018-03-04,C,3,rfka,56.0,1836.0
3888,2018-03-05,D,4,hhln,508.5,738.8
3889,2018-03-06,E,5,mthg,114.0,700.9
3890,2018-03-07,A,6,troo,345.0,633.875
3891,2018-03-08,B,2,ivvj,348.0,633.0
3892,2018-03-09,C,2,zitb,234.0,488.0
3893,2018-03-10,D,9,nmfv,413.0,105.6
3894,2018-03-11,E,1,rizd,416.5,1027.6
3895,2018-03-12,A,5,zakd,180.0,9895.0
3896,2018-03-13,B,3,qmxe,544.5,582.8
3897,2018-03-14,C,6,tmcx,549.0,852.0
3898,2018-03-15,D,3,nkld,369.0,2713.0
3899,2018-03-16,E,8,mbgo,310.0,798.8333333
3900,2018-03-17,A,2,vsjs,500.0,1483.166667
3901,2018-03-18,B,10,pfyy,567.0,94.4
3902,2018-03-19,C,9,dcsz,127.0,609.375
3903,2018-03-20,D,1,qkty,64.0,810.5714286
3904,2018-03-21,E,5,ldws,516.0,1339.0
3905,2018-03-22,A,6,japn,520.0,33.0
3906,2018-03-23,B,5,mpow,262.0,5699.0
3907,2018-03-24,C,4,hcdt,660.0,835.0
3908,2018-03-25,D,8,wnqq,266.0,222.8333333
3909,2018-03-26,E,5,uixn,201.0,746.0
3910,2018-03-27,A,2,pmil,337.5,76.28571429
3911,2018-03-28,B,6,wsqm,680.0,623.3333333
3912,2018-03-29,C,10,evgy,342.5,799.5555556
3913,2018-03-30,D,1,kqpw,552.0,364.1111111
3914,2018-03-31,E,6,ndeu,278.0,105.875
3915,2018-04-01,A,5,pexp,280.0,1327.333333
3916,2018-04-02,B,8,wqyy,141.0,1045.25
3917,2018-04-03,C,4,mnni,213.0,1237.166667
3918,2018-04-04,D,7,ezxw,214.5,724.1428571
3919,2018-04-05,E,7,wgog,648.0,2865.0
3920,2018-04-06,A,1,qnwo,435.0,1568.0
3921,2018-04-07,B,5,ozgn,73.0,746.2857143
3922,2018-04-08,C,7,whhg,294.0,991.75
3923,2018-04-09,D,1,sysi,444.0,1237.875
3924,2018-04-10,E,3,kueb,223.5,1042.666667
3925,2018-04-11,A,3,klmi,300.0,2394.5
3926,2018-04-12,B,1,xyax,0.0,1121.75
3927,2018-04-13,C,2,suyl,1.0,832.0
3928,2018-04-14,D,10,ilmg,6.0,1496.5
3929,2018-04-15,E,9,srmd,15.0,432.7142857
3930,2018-04-16,A,9,ctnm,4.0,279.2857143
3931,2018-04-17,B,1,zlay,2.5,410.4
3932,2018-04-18,C,5,mjco,12.0,476.6
3933,2018-04-19,D,3,jwpn,17.5,365.2222222
3934,2018-04-20,E,1,nlrp,40.0,64.66666667
3935,2018-04-21,A,3,xlqv,4.5,205.0
3936,2018-04-22,B,7,ishn,25.0,227.0
3937,2018-04-23,C,6,ettf,38.5,544.3333333
3938,2018-04-24,D,1,ragh,48.0,54.71428571
3939,2018-04-25,E,1,hgfp,13.0,627.6
3940,2018-04-26,A,6,nzgz,21.0,1075.222222
3941,2018-04-27,B,6,dyeb,75.0,1347.333333
3942,2018-04-28,C,2,vgcl,40.0,2447.0
3943,2018-04-29,D,8,vytt,76.5,1917.0
3944,2018-04-30,E,6,vxwa,63.0,568.125
3945,2018-05-01,A,7,wwcf,38.0,544.25
3946,2018-05-02,B,9,ufkl,80.0,9679.0
3947,2018-05-03,C,2,uthr,21.0,3162.333333
3948,2018-05-04,D,6,mhyb,66.0,635.8333333
3949,2018-05-05,E,4,hsmi,92.0,71.0
3950,2018-05-06,A,4,accm,120.0,8232.0
3951,2018-05-07,B,10,kxty,125.0,196.6666667
3952,2018-05-08,C,2,pezn,78.0,936.625
3953,2018-05-09,D,6,kiym,40.5,1057.0
3954,2018-05-10,E,3,shxn,28.0,606.5
3955,2018-05-11,A,8,mrmy,130.5,289.75
3956,2018-05-12,B,5,hqwc,105.0,642.1666667
3957,2018-05-13,C,10,fukb,139.5,1798.666667
3958,2018-05-14,D,9,fvdr,32.0,1246.75
3959,2018-05-15,E,4,sjgd,132.0,1010.555556
3960,2018-05-16,A,2,geuo,119.0,3780.0
3961,2018-05-17,B,3,skob,105.0,880.3
3962,2018-05-18,C,3,irly,90.0,66.33333333
3963,2018-05-19,D,8,jdme,74.0,1106.25
3964,2018-05-20,E,2,ofdi,190.0,361.4
3965,2018-05-21,A,2,roif,156.0,2239.333333
3966,2018-05-22,B,6,muqb,160.0,1178.0
3967,2018-05-23,C,3,gihz,41.0,2800.0
3968,2018-05-24,D,7,peim,189.0,3296.0
3969,2018-05-25,E,10,ycxl,21.5,3956.5
3970,2018-05-26,A,3,fkzf,22.0,141.0
3971,2018-05-27,B,5,imda,225.0,257.1666667
3972,2018-05-28,C,1,mwnl,92.0,920.0
3973,2018-05-29,D,10,fdsz,47.0,294.3333333
3974,2018-05-30,E,7,hxmn,24.0,1157.0
3975,2018-05-31,A,8,mvnp,171.5,296.5
3976,2018-06-01,B,9,svcc,50.0,1338.666667
3977,2018-06-02,C,9,qlsz,204.0,827.6666667
3978,2018-06-03,D,8,vemi,260.0,207.6666667
3979,2018-06-04,E,7,amwh,26.5,1369.833333
3980,2018-06-05,A,4,weqz,54.0,79.25
3981,2018-06-06,B,5,nywv,137.5,1051.0
3982,2018-06-07,C,5,kgam,168.0,1894.4
3983,2018-06-08,D,3,vgoi,228.0,405.0
3984,2018-06-09,E,5,iduz,232.0,167.1428571
3985,2018-06-10,A,7,qcda,295.0,738.6
3986,2018-06-11,B,2,qqxv,300.0,53.9
3987,2018-06-12,C,5,ipvp,183.0,126.3333333
3988,2018-06-13,D,8,uxuy,93.0,6476.0
3989,2018-06-14,E,9,gfxb,220.5,550.0
3990,2018-06-15,A,9,qenw,64.0,3925.0
3991,2018-06-16,B,7,ybak,130.0,1200.375
3992,2018-06-17,C,1,sjhy,264.0,52.0
3993,2018-06-18,D,2,gats,201.0,56.4
3994,2018-06-19,E,1,vhll,340.0,183.75
3995,2018-06-20,A,1,evca,103.5,2489.75
3996,2018-06-21,B,3,obdi,210.0,693.75
3997,2018-06-22,C,3,pzsj,35.5,714.2857143
